row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,shipping_days
416,ca-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,kimberly carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,global deluxe office fabric chairs,307.136,122.0
419,ca-2018-154816,2018-06-11,2018-10-11,Standard Class,VB-21745,victoria brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,xerox 1987,5.78,122.0
420,ca-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,sung pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,american pencil,9.32,153.0
421,ca-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,sung pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"white envelopes, white envelopes with clear poly window",15.25,153.0
429,ca-2018-152275,2018-01-10,2018-08-10,Standard Class,KH-16630,ken heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,design ebony sketching pencil,6.672,212.0
434,ca-2017-127369,2017-06-06,2017-07-06,First Class,DB-13060,dave brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,letter size cart,714.3,30.0
441,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,aluminum document frame,12.22,61.0
442,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,fellowes bankers box staxonsteel drawer file/stacking system,194.94,61.0
443,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,eldon mobile mega data cart  mega stackable  add-on trays,70.95,61.0
444,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"xerox color copier paper, 11"" x 17"", ream",91.36,61.0
445,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,office star - ergonomically designed knee chair,242.94,61.0
446,ca-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,pete kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,avery 520,22.05,61.0
448,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,newell 345,59.52,59.0
449,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,fellowes bankers box recycled super stor/drawer,161.94,59.0
450,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,boston 1645 deluxe heavier-duty electric pencil sharpener,263.88,59.0
451,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 colored long pencils,30.48,59.0
452,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,newell 342,9.84,59.0
453,ca-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,raymond buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,belkin grip candy sheer case / cover for iphone 5 and 5s,35.12,59.0
472,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,safco boltless steel shelving,340.92,61.0
473,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"sauder mission library with doors, fruitwood finish",222.666,61.0
474,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,samsung galaxy note 3,703.968,61.0
475,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"decoflex hanging personal folder file, blue",92.52,61.0
476,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"recycled desk saver line ""while you were out"" book, 5 1/2"" x 4""",62.65,61.0
477,ca-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,jeremy pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,xerox 1912,94.85,61.0
482,ca-2015-134677,2015-06-10,2015-10-10,Standard Class,XP-21865,xylona preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,imationâ usb 2.0 swivelâ flash driveâ usbâ flash driveâ - 4 gb - pink,9.09,122.0
529,us-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,mike gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,eldon gobal file keepers,36.336,122.0
530,us-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,mike gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,martin yale chadless opener electric letter opener,666.248,122.0
531,us-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,mike gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"white business envelopes with contemporary seam, recycled white business envelopes",52.512,122.0
532,ca-2016-102848,2016-07-11,2016-09-11,Second Class,KB-16240,karen bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,safco contoured stacking chairs,190.72,62.0
533,us-2018-129441,2018-07-09,2018-11-09,Standard Class,JC-15340,jasper cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,tenex chairmats for use with carpeted floors,47.94,123.0
537,us-2018-122637,2018-03-09,2018-08-09,Second Class,EP-13915,emily phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",42.616,153.0
538,ca-2016-147851,2016-03-12,2016-08-12,Standard Class,MP-17470,mark packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,cardinal poly pocket divider pockets for ring binders,10.752,153.0
539,ca-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,darren koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,eureka the boss cordless rechargeable stick vac,152.94,123.0
540,ca-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,darren koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"situations contoured folding chairs, 4/set",283.92,123.0
541,ca-2015-140795,2015-01-02,2015-03-02,First Class,BD-11500,bradley drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,enermax aurora lite keyboard,468.9,59.0
553,ca-2018-112774,2018-11-09,2018-12-09,First Class,RC-19960,ryan crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"howard miller 11-1/2"" diameter grantwood wall clock",34.504,30.0
556,ca-2015-155852,2015-03-03,2015-07-03,Second Class,AJ-10945,ashley jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,zebra zazzle fluorescent highlighters,19.456,122.0
564,ca-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,jeremy farry,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"alliance big bands rubber bands, 12/pack",3.96,62.0
565,ca-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,jeremy farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,avery 509,2.61,62.0
566,ca-2018-137099,2018-07-12,2018-10-12,First Class,FP-14320,frank preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,cisco spa301,374.376,92.0
567,ca-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,ellis ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,personal creations ink jet cards and labels,91.84,212.0
568,ca-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,ellis ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"gbc white gloss covers, plain front",81.088,212.0
569,ca-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,ellis ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,xerox 222,19.44,212.0
570,ca-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,ellis ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,hon every-day series multi-task chairs,451.152,212.0
575,ca-2017-127250,2017-03-11,2017-07-11,Standard Class,SF-20200,sarah foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,newell 332,8.82,122.0
582,ca-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,dianna vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,ge 30524ee4,470.376,120.0
583,ca-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,dianna vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,at&t sb67148 synj,105.584,120.0
584,ca-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,dianna vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,fellowes basic home/office series surge protectors,31.152,120.0
585,ca-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,dianna vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,recycled pressboard report cover with reinforced top hinge,6.783,120.0
586,ca-2018-145233,2018-01-12,2018-05-12,Standard Class,DV-13465,dianna vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,jabra biz 2300 duo qd duo cordedâ headset,406.368,120.0
587,ca-2016-128139,2016-03-07,2016-09-07,Standard Class,BD-11725,bruce degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,novimex high-tech fabric mesh task chair,70.98,184.0
588,ca-2016-128139,2016-03-07,2016-09-07,Standard Class,BD-11725,bruce degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"dot matrix printer tape reel labels, white, 5000/box",294.93,184.0
636,ca-2016-168004,2016-04-10,2016-09-10,Second Class,DJ-13420,denny joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,office star - mesh screen back chair with vinyl seat,392.94,153.0
647,ca-2017-103947,2017-01-04,2017-08-04,Standard Class,BB-10990,barry blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-FA-10003112,Office Supplies,Fasteners,staples,31.56,212.0
648,ca-2017-103947,2017-01-04,2017-08-04,Standard Class,BB-10990,barry blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Office Supplies,Appliances,belkin f9h710-06 7 outlet surgemaster surge protector,30.144,212.0
665,ca-2017-143308,2017-04-11,2017-04-11,Same Day,RC-19825,roy collins,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"oic colored binder clips, assorted sizes",10.74,0.0
666,ca-2018-132682,2018-08-06,2018-10-06,Second Class,TH-21235,tiffany house,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,acme tagit stainless steel antibacterial scissors,23.76,61.0
667,ca-2018-132682,2018-08-06,2018-10-06,Second Class,TH-21235,tiffany house,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,easy-staple paper,85.056,61.0
668,ca-2018-132682,2018-08-06,2018-10-06,Second Class,TH-21235,tiffany house,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,clearone communications chat 70 ocâ speaker phone,381.576,61.0
674,ca-2018-130351,2018-05-12,2018-08-12,First Class,RB-19570,rob beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,kensington 6 outlet guardian standard surge protector,61.44,92.0
675,ca-2018-130351,2018-05-12,2018-08-12,First Class,RB-19570,rob beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"southworth 100% rã©sumã© paper, 24lb.",38.9,92.0
676,ca-2018-130351,2018-05-12,2018-08-12,First Class,RB-19570,rob beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,imationâ 16gb mini traveldrive usb 2.0â flash drive,99.39,92.0
684,us-2018-168116,2018-04-11,2018-04-11,Same Day,GT-14635,grant thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,cubify cubex 3d printer triple head print,7999.98,0.0
685,us-2018-168116,2018-04-11,2018-04-11,Same Day,GT-14635,grant thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"eureka the boss plus 12-amp hard box upright vacuum, red",167.44,0.0
686,ca-2015-157784,2015-05-07,2015-08-07,First Class,MC-17845,michael chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,netgear ac1750 dual band gigabitâ smart wifi router,479.97,92.0
687,ca-2015-157784,2015-05-07,2015-08-07,First Class,MC-17845,michael chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,avery 516,14.62,92.0
688,ca-2015-157784,2015-05-07,2015-08-07,First Class,MC-17845,michael chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,xerox 1995,19.44,92.0
702,ca-2018-114552,2018-02-09,2018-08-09,Standard Class,Dl-13600,dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"eldon 200 class desk accessories, burgundy",15.072,181.0
703,ca-2017-163755,2017-04-11,2017-08-11,Second Class,AS-10285,alejandro savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"tenex ""the solids"" textured chair mats",209.88,122.0
708,ca-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,david philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,logitech 910-002974 m325 wireless mouse for web scrolling,119.96,59.0
709,ca-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,david philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,o'sullivan living dimensions 5-shelf bookcases,883.92,59.0
710,ca-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,david philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",46.72,59.0
711,ca-2015-113887,2015-05-04,2015-07-04,First Class,TH-21550,tracy hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",55.48,61.0
712,ca-2018-146136,2018-03-09,2018-07-09,Standard Class,AP-10915,arthur prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" security-tint envelopes",24.448,122.0
716,ca-2015-153150,2015-01-07,2015-06-07,Second Class,Dl-13600,dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,cardinal holdit business card pockets,19.92,151.0
719,ca-2015-104472,2015-02-06,2015-07-06,Standard Class,CK-12325,christine kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,gbc standard therm-a-bind covers,59.808,150.0
720,ca-2015-104472,2015-02-06,2015-07-06,Standard Class,CK-12325,christine kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,aluminum document frame,73.32,150.0
725,ca-2017-114713,2017-07-07,2017-12-07,Standard Class,SC-20695,steve chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,acme softgrip scissors,45.584,153.0
